dsid,regime,n,trial,nu,wbic,afe0,adjusted_wbic,chains,draws,tune,mean_divergences,total_divergences,max_divergences,divergences_per_chain,chain_tree_depth,n_components
singular2,50,50,17,0.4827185540814856,120.48942858797399,115.2052323858573,120.0067100338925,1,1000,2500,0.0,0,0,[0],8,9
regular,250,250,17,1.562269169454097,734.5414660807813,738.4656715686016,732.9791969113272,1,1000,2500,0.0,0,0,[0],5,2
e-singular,250,250,17,1.5700015823096458,680.9395225207911,681.6983634317963,679.3695209384815,1,1000,2500,0.0,0,0,[0],7,2
singular1,250,250,17,0.5401783099560882,627.9752476095452,626.0878219209101,627.4350692995891,1,1000,2500,0.0,0,0,[0],9,2
singular2,250,250,17,0.49473221103083775,542.6853032664457,541.7077029665954,542.1905710554148,1,1000,2500,0.0,0,0,[0],8,2
regular,250,250,17,1.5041783731175076,735.4217039067433,739.8460367980672,733.9175255336258,1,1000,2500,0.0,0,0,[0],10,3
e-singular,250,250,17,1.4629213073609655,681.7111013682941,683.078728661262,680.2481800609331,1,1000,2500,0.0,0,0,[0],9,3
singular1,250,250,17,0.5467212865714698,631.4336395736491,627.4681871503756,630.8869182870776,1,1000,2500,0.0,0,0,[0],9,3
singular2,250,250,17,0.5559126189834256,545.4275428279193,543.0880681960609,544.8716302089359,1,1000,2500,0.0,0,0,[0],8,3
regular,250,250,17,1.46467868760339,738.7415248631147,742.6067672569983,737.2768461755113,1,1000,2500,0.0,0,0,[0],10,5
e-singular,250,250,17,1.203485293233963,682.9433556765434,685.839459120193,681.7398703833095,1,1000,2500,0.0,0,0,[0],9,5
singular1,250,250,17,0.5215483422863063,636.7966776152165,630.2289176093067,636.2751292729301,1,1000,2500,0.0,0,0,[0],10,5
singular2,250,250,17,0.5549579869683966,549.8537440031564,545.848798654992,549.298786016188,1,1000,2500,0.0,0,0,[0],9,5
regular,250,250,17,1.3011816640496092,741.1355106030596,745.3674977159294,739.83432893901,1,1000,2500,0.0,0,0,[0],10,7
e-singular,250,250,17,1.0786690344770558,686.0383943655398,688.6001895791242,684.9597253310628,1,1000,2500,0.0,0,0,[0],9,7
singular1,250,250,17,0.5156389080884791,643.6366241964746,632.9896480682379,643.1209852883861,1,1000,2500,0.0,0,0,[0],9,7
singular2,250,250,17,0.5559073226623057,554.8531327741771,548.6095291139233,554.2972254515148,1,1000,2500,0.0,0,0,[0],9,7
regular,250,250,17,1.2873363015007167,744.5453279180293,748.1282281748605,743.2579916165286,1,1000,2500,0.0,0,0,[0],10,9
e-singular,250,250,17,0.9939212084790056,689.2601392258355,691.3609200380553,688.2662180173564,1,1000,2500,0.0,0,0,[0],9,9
singular1,250,250,17,0.522176646423624,649.7207171272487,635.750378527169,649.198540480825,1,1000,2500,0.0,0,0,[0],9,9
singular2,250,250,17,0.5137418115302083,559.5053838876703,551.3702595728544,558.9916420761401,1,1000,2500,0.0,0,0,[0],9,9
regular,5000,5000,17,1.6277886876989303,14896.652659094094,14901.118980856449,14895.024870406394,1,1000,2500,0.0,0,0,[0],5,2
e-singular,5000,5000,17,1.5545476710218147,13527.4541908154,13528.862115765623,13525.89964314438,1,1000,2500,0.0,0,0,[0],6,2
singular1,5000,5000,17,0.5557809069677854,12774.638217368909,12774.607005153257,12774.082436461942,1,1000,2500,0.0,0,0,[0],9,2
singular2,5000,5000,17,0.630606715808617,10948.708047285723,10951.112126521024,10948.077440569914,1,1000,2500,0.0,0,0,[0],9,2
regular,5000,5000,17,1.6629579628281796,14896.604648012642,14903.248279154303,14894.941690049814,1,1000,2500,0.0,0,0,[0],10,3
e-singular,5000,5000,17,1.5902986513894246,13527.740071006525,13530.991414063477,13526.149772355135,1,1000,2500,0.0,0,0,[0],10,3
singular1,5000,5000,17,0.6432452145979063,12777.99585488372,12776.73630345111,12777.352609669122,1,1000,2500,0.0,0,0,[0],10,3
singular2,5000,5000,17,0.6583107026824797,10951.493588895168,10953.241424818878,10950.835278192486,1,1000,2500,0.0,0,0,[0],9,3
regular,5000,5000,17,1.854378970103381,14899.286592533406,14907.50687575001,14897.432213563303,1,1000,2500,0.0,0,0,[0],10,5
e-singular,5000,5000,17,1.578656119988144,13529.407467141324,13535.250010659185,13527.828811021336,1,1000,2500,0.0,0,0,[0],9,5
singular1,5000,5000,17,0.6480523283895884,12784.672663487197,12780.99490004682,12784.024611158808,1,1000,2500,0.0,0,0,[0],10,5
singular2,5000,5000,17,0.689228093831039,10955.874563117552,10957.500021414588,10955.18533502372,1,1000,2500,0.0,0,0,[0],10,5
regular,5000,5000,17,1.9198600825482541,14902.593916294352,14911.765472345718,14900.674056211805,1,1000,2500,0.0,0,0,[0],10,7
e-singular,5000,5000,17,1.6393060165678766,13533.250884529249,13539.508607254893,13531.61157851268,1,1000,2500,0.0,0,0,[0],10,7
singular1,5000,5000,17,0.6951043400542151,12793.528120877356,12785.253496642528,12792.8330165373,1,1000,2500,0.0,0,0,[0],10,7
singular2,5000,5000,17,0.7159673665545907,10962.381570062378,10961.758618010295,10961.665602695824,1,1000,2500,0.0,0,0,[0],10,7
regular,5000,5000,17,1.9668988912652705,14906.994838845,14916.024068941426,14905.027939953734,1,1000,2500,0.0,0,0,[0],10,9
e-singular,5000,5000,17,1.5294756323146879,13534.398827483457,13543.7672038506,13532.869351851143,1,1000,2500,0.0,0,0,[0],10,9
singular1,5000,5000,17,0.6784500527172037,12799.179147431765,12789.512093238236,12798.500697379048,1,1000,2500,0.0,0,0,[0],10,9
singular2,5000,5000,17,0.8069377275799808,10969.526823156275,10966.017214606003,10968.719885428694,1,1000,2500,0.0,0,0,[0],10,9
regular,50,50,18,1.3790360106327713,151.25952410996308,151.82542784287062,149.8804880993303,1,1000,2500,0.0,0,0,[0],5,2
e-singular,50,50,18,0.6844549553919048,135.79710389191993,139.21365677976584,135.11264893652802,1,1000,2500,0.0,0,0,[0],8,2
singular1,50,50,18,0.5575100958188287,130.44875646926866,130.44066873776094,129.89124637344983,1,1000,2500,0.0,0,0,[0],8,2
singular2,50,50,18,0.5110190167759653,112.36183937957182,111.51814426931841,111.85082036279586,1,1000,2500,0.0,0,0,[0],7,2
regular,50,50,18,1.2406734257824867,152.2691306408018,152.80343359422767,151.0284572150193,1,1000,2500,0.0,0,0,[0],8,3
e-singular,50,50,18,0.6763894682790274,137.69720212262138,140.1916625311229,137.02081265434234,1,1000,2500,0.0,0,0,[0],9,3
singular1,50,50,18,0.595264624422457,132.47416523573332,131.41867448911796,131.87890061131085,1,1000,2500,0.0,0,0,[0],9,3
singular2,50,50,18,0.5239036559824689,114.24764965999255,112.49615002067544,113.72374600401008,1,1000,2500,0.0,0,0,[0],8,3
regular,50,50,18,1.1680677083538051,154.24226442952005,154.75944509694173,153.07419672116623,1,1000,2500,0.0,0,0,[0],9,5
e-singular,50,50,18,0.6544849126104553,140.91436845254367,142.14767403383695,140.2598835399332,1,1000,2500,0.0,0,0,[0],8,5
singular1,50,50,18,0.6236221204068921,136.24908047617436,133.37468599183205,135.62545835576748,1,1000,2500,0.0,0,0,[0],9,5
singular2,50,50,18,0.48182093982691454,117.36504415708325,114.45216152338952,116.88322321725633,1,1000,2500,0.0,0,0,[0],8,5
regular,50,50,18,1.0362347387815267,155.89287612744891,156.7154565996558,154.85664138866738,1,1000,2500,0.0,0,0,[0],9,7
e-singular,50,50,18,0.6509300952363393,144.19808567991072,144.10368553655104,143.54715558467439,1,1000,2500,0.0,0,0,[0],8,7
singular1,50,50,18,0.6045951650467251,139.79925232731756,135.33069749454611,139.19465716227083,1,1000,2500,0.0,0,0,[0],9,7
singular2,50,50,18,0.4735592889971135,120.3613589354415,116.4081730261036,119.88779964644439,1,1000,2500,0.0,0,0,[0],8,7
regular,50,50,18,0.9894209342169231,157.97903472361668,158.6714681023699,156.98961378939975,1,1000,2500,0.0,0,0,[0],9,9
e-singular,50,50,18,0.6991937502891712,148.0946793940881,146.0596970392651,147.39548564379893,1,1000,2500,0.0,0,0,[0],8,9
singular1,50,50,18,0.615477586130309,143.09901517417626,137.28670899726018,142.48353758804595,1,1000,2500,0.0,0,0,[0],8,9
singular2,50,50,18,0.4525235287561827,122.73728881799799,118.36418452881767,122.2847652892418,1,1000,2500,0.0,0,0,[0],8,9
regular,250,250,18,1.431102081032718,751.5471242437217,752.5822556709637,750.116022162689,1,1000,2500,0.0,0,0,[0],5,2
e-singular,250,250,18,1.3710785579882125,690.7244830094846,691.633855231043,689.3534044514964,1,1000,2500,0.0,0,0,[0],7,2
singular1,250,250,18,0.46319322768296334,635.7176055485838,635.1309044415173,635.2544123209009,1,1000,2500,0.0,0,0,[0],8,2
singular2,250,250,18,0.6603474731322266,553.5109782412823,553.5333507306473,552.85063076815,1,1000,2500,0.0,0,0,[0],8,2
regular,250,250,18,1.540011801233089,753.0555488659,753.9626209004293,751.515537064667,1,1000,2500,0.0,0,0,[0],10,3
e-singular,250,250,18,1.2728870238132526,691.6572178133763,693.0142204605086,690.384330789563,1,1000,2500,0.0,0,0,[0],8,3
singular1,250,250,18,0.5070355738671426,639.8825012259902,636.5112696709828,639.375465652123,1,1000,2500,0.0,0,0,[0],9,3
singular2,250,250,18,0.7282671535664617,555.9147053630263,554.9137159601128,555.1864382094599,1,1000,2500,0.0,0,0,[0],9,3
regular,250,250,18,1.6356796580484292,755.5754279633805,756.7233513593604,753.9397483053322,1,1000,2500,0.0,0,0,[0],9,5
e-singular,250,250,18,1.0821175092279947,694.5745711764046,695.7749509194397,693.4924536671766,1,1000,2500,0.0,0,0,[0],9,5
singular1,250,250,18,0.49496934328354825,645.7191653736604,639.2720001299139,645.2241960303769,1,1000,2500,0.0,0,0,[0],9,5
singular2,250,250,18,0.6858570706056709,559.4165681824521,557.6744464190439,558.7307111118464,1,1000,2500,0.0,0,0,[0],9,5
regular,250,250,18,1.616330633807527,758.3636231964275,759.4840818182915,756.74729256262,1,1000,2500,0.0,0,0,[0],10,7
e-singular,250,250,18,1.0845950832500384,698.1569834894939,698.5356813783708,697.0723884062438,1,1000,2500,0.0,0,0,[0],9,7
singular1,250,250,18,0.5346964367616398,651.93258964866,642.0327305888451,651.3978932118983,1,1000,2500,0.0,0,0,[0],9,7
singular2,250,250,18,0.6752946248424561,563.8941520605232,560.4351768779751,563.2188574356808,1,1000,2500,0.0,0,0,[0],9,7
regular,250,250,18,1.544926738011107,760.3211832592638,762.2448122772226,758.7762565212527,1,1000,2500,0.0,0,0,[0],10,9
e-singular,250,250,18,1.0518743547099327,702.1528428346747,701.2964118373019,701.1009684799648,1,1000,2500,0.0,0,0,[0],9,9
singular1,250,250,18,0.5386427725978982,658.6738892989922,644.7934610477762,658.1352465263943,1,1000,2500,0.0,0,0,[0],10,9
singular2,250,250,18,0.6292909044314196,567.3713308360583,563.1959073369062,566.7420399316269,1,1000,2500,0.0,0,0,[0],9,9
regular,5000,5000,18,1.4560411455507158,14834.088845890787,14834.643243647459,14832.632804745235,1,1000,2500,0.0,0,0,[0],5,2
e-singular,5000,5000,18,1.5134396470994889,13573.374541727766,13574.123425211561,13571.861102080666,1,1000,2500,0.0,0,0,[0],5,2
singular1,5000,5000,18,0.7691384842435286,12926.902664827776,12930.08725312279,12926.133526343532,1,1000,2500,0.0,0,0,[0],9,2
singular2,5000,5000,18,0.6291187543409142,11011.366855098497,11013.390519725332,11010.737736344156,1,1000,2500,0.0,0,0,[0],9,2
regular,5000,5000,18,1.52277998017571,14835.698059921104,14836.772541945313,14834.175279940928,1,1000,2500,0.0,0,0,[0],10,3
e-singular,5000,5000,18,1.5809209940050801,13573.816839203766,13576.252723509415,13572.23591820976,1,1000,2500,0.0,0,0,[0],10,3
singular1,5000,5000,18,0.8215675926663689,12929.05218307659,12932.216551420644,12928.230615483924,1,1000,2500,0.0,0,0,[0],10,3
singular2,5000,5000,18,0.7328283284370991,11014.542058263258,11015.519818023186,11013.80922993482,1,1000,2500,0.0,0,0,[0],9,3
regular,5000,5000,18,1.7451225624587012,14840.58364070685,14841.03113854102,14838.83851814439,1,1000,2500,0.0,0,0,[0],10,5
e-singular,5000,5000,18,1.5911482609636982,13576.481522302787,13580.511320105123,13574.890374041823,1,1000,2500,0.0,0,0,[0],10,5
singular1,5000,5000,18,0.7799060741536374,12932.306314479269,12936.475148016354,12931.526408405114,1,1000,2500,0.0,0,0,[0],10,5
singular2,5000,5000,18,0.7992570512309424,11019.278113257013,11019.778414618895,11018.478856205782,1,1000,2500,0.0,0,0,[0],9,5
regular,5000,5000,18,1.9468950390780158,14846.423924862802,14845.289735136728,14844.477029823724,1,1000,2500,0.0,0,0,[0],10,7
e-singular,5000,5000,18,1.670991462248967,13579.883057602072,13584.76991670083,13578.212066139822,1,1000,2500,0.0,0,0,[0],10,7
singular1,5000,5000,18,0.9091360553681597,12937.601088516354,12940.733744612062,12936.691952460986,1,1000,2500,0.0,0,0,[0],10,7
singular2,5000,5000,18,0.7584877091283673,11024.088736862599,11024.037011214603,11023.33024915347,1,1000,2500,0.0,0,0,[0],10,7
regular,5000,5000,18,1.7169356989100364,14848.089331257124,14849.548331732436,14846.372395558214,1,1000,2500,0.0,0,0,[0],10,9
e-singular,5000,5000,18,1.5342670329040078,13581.516824343573,13589.028513296538,13579.982557310668,1,1000,2500,0.0,0,0,[0],10,9
singular1,5000,5000,18,0.8044857371456664,12943.945618219659,12944.99234120777,12943.141132482513,1,1000,2500,0.0,0,0,[0],10,9
singular2,5000,5000,18,0.8007745773852983,11028.857482653202,11028.29560781031,11028.056708075817,1,1000,2500,0.0,0,0,[0],10,9
regular,50,50,19,1.434149024885993,155.8462170799725,156.78528290835985,154.4120680550865,1,1000,2500,0.0,0,0,[0],5,2
e-singular,50,50,19,0.8318221761180552,135.32061694187436,137.42336070764512,134.4887947657563,1,1000,2500,0.0,0,0,[0],8,2
singular1,50,50,19,0.5417471225290523,130.33994959057463,128.7874589118986,129.7982024680456,1,1000,2500,0.0,0,0,[0],8,2
singular2,50,50,19,0.5508034895640778,117.32176649747082,120.26564461319485,116.77096300790674,1,1000,2500,0.0,0,0,[0],8,2
regular,50,50,19,1.5480349908125182,157.0753308406513,157.7632886597169,155.5272958498388,1,1000,2500,0.0,0,0,[0],8,3
e-singular,50,50,19,0.8540276250027873,137.0541657507543,138.40136645900216,136.2001381257515,1,1000,2500,0.0,0,0,[0],9,3
singular1,50,50,19,0.599795939568148,132.39037696436944,129.7654646632556,131.7905810248013,1,1000,2500,0.0,0,0,[0],8,3
singular2,50,50,19,0.5702800596616199,119.11079896345036,121.24365036455188,118.54051890378875,1,1000,2500,0.0,0,0,[0],8,3
regular,50,50,19,1.464865836512283,158.26337992887173,159.71930016243095,156.79851409235945,1,1000,2500,0.0,0,0,[0],9,5
e-singular,50,50,19,0.7311169582907261,139.66932999318553,140.35737796171622,138.9382130348948,1,1000,2500,0.0,0,0,[0],8,5
singular1,50,50,19,0.5401383749306938,136.62091672367075,131.7214761659697,136.08077834874004,1,1000,2500,0.0,0,0,[0],9,5
singular2,50,50,19,0.5286549644931342,122.62435944925947,123.19966186726596,122.09570448476634,1,1000,2500,0.0,0,0,[0],8,5
regular,50,50,19,1.3919180757595218,159.65072951777555,161.67531166514505,158.25881144201603,1,1000,2500,0.0,0,0,[0],9,7
e-singular,50,50,19,0.6955234295463968,142.6618572230092,142.31338946443032,141.9663337934628,1,1000,2500,0.0,0,0,[0],8,7
singular1,50,50,19,0.558322849204347,140.62495553560933,133.67748766868377,140.06663268640497,1,1000,2500,0.0,0,0,[0],9,7
singular2,50,50,19,0.5558897111587333,125.767696266523,125.15567336998004,125.21180655536428,1,1000,2500,0.0,0,0,[0],8,7
regular,50,50,19,1.332117607455331,161.38976031488994,163.6313231678591,160.0576427074346,1,1000,2500,0.0,0,0,[0],9,9
e-singular,50,50,19,0.6737723164880066,145.14545938045742,144.26940096714438,144.47168706396943,1,1000,2500,0.0,0,0,[0],8,9
singular1,50,50,19,0.5823667984289452,143.83571653983012,135.63349917139783,143.25334974140117,1,1000,2500,0.0,0,0,[0],9,9
singular2,50,50,19,0.5088506998478665,127.92908608849768,127.11168487269411,127.42023538864981,1,1000,2500,0.0,0,0,[0],8,9
regular,250,250,19,1.464722446693762,741.2055007934458,742.6583017034874,739.7407783467521,1,1000,2500,0.0,0,0,[0],5,2
e-singular,250,250,19,1.555949230681617,682.6956612759674,683.1417461047346,681.1397120452858,1,1000,2500,0.0,0,0,[0],9,2
singular1,250,250,19,0.6655524854699558,655.3383578364394,654.6162772619048,654.6728053509695,1,1000,2500,0.0,0,0,[0],9,2
singular2,250,250,19,0.5594685720601248,549.6311632075735,549.1408513285523,549.0716946355134,1,1000,2500,0.0,0,0,[0],8,2
regular,250,250,19,1.348291607933181,742.2280756604008,744.038666932953,740.8797840524676,1,1000,2500,0.0,0,0,[0],8,3
e-singular,250,250,19,1.3551722861918958,682.1453277535098,684.5221113342002,680.790155467318,1,1000,2500,0.0,0,0,[0],9,3
singular1,250,250,19,0.6836315627013119,658.0247602420128,655.9966424913703,657.3411286793115,1,1000,2500,0.0,0,0,[0],9,3
singular2,250,250,19,0.6576905194153269,551.903254514355,550.5212165580178,551.2455639949396,1,1000,2500,0.0,0,0,[0],8,3
regular,250,250,19,1.4353974676888954,745.9344444984584,746.7993973918841,744.4990470307696,1,1000,2500,0.0,0,0,[0],10,5
e-singular,250,250,19,1.2254873359574272,684.0322268225145,687.2828417931313,682.8067394865571,1,1000,2500,0.0,0,0,[0],9,5
singular1,250,250,19,0.6720682063807323,663.3967729653809,658.7573729503014,662.7247047590002,1,1000,2500,0.0,0,0,[0],9,5
singular2,250,250,19,0.6432938880776239,556.2128300819302,553.281947016949,555.5695361938525,1,1000,2500,0.0,0,0,[0],9,5
regular,250,250,19,1.3382769430180768,749.2313231517405,749.5601278508152,747.8930462087225,1,1000,2500,0.0,0,0,[0],10,7
e-singular,250,250,19,1.171470323880276,687.949542711935,690.0435722520624,686.7780723880547,1,1000,2500,0.0,0,0,[0],9,7
singular1,250,250,19,0.6740641055057381,667.880103668247,661.5181034092326,667.2060395627412,1,1000,2500,0.0,0,0,[0],9,7
singular2,250,250,19,0.5796162471287152,560.7460937651706,556.0426774758802,560.1664775180419,1,1000,2500,0.0,0,0,[0],9,7
regular,250,250,19,1.2154804131682164,751.3932918928947,752.3208583097463,750.1778114797265,1,1000,2500,0.0,0,0,[0],10,9
e-singular,250,250,19,1.1082294963361028,691.9352500460512,692.8043027109935,690.8270205497151,1,1000,2500,0.0,0,0,[0],9,9
singular1,250,250,19,0.7059574818909963,675.3711954605866,664.2788338681637,674.6652379786956,1,1000,2500,0.0,0,0,[0],9,9
singular2,250,250,19,0.582482488437697,565.0680648909997,558.8034079348113,564.485582402562,1,1000,2500,0.0,0,0,[0],8,9
regular,5000,5000,19,1.5563394029923114,14713.948859505936,14717.543914020698,14712.392520102943,1,1000,2500,0.0,0,0,[0],5,2
e-singular,5000,5000,19,1.5051593799205458,13551.77296502355,13552.331054093785,13550.26780564363,1,1000,2500,0.0,0,0,[0],6,2
singular1,5000,5000,19,0.6398378504722899,12797.435192126646,12798.11243553398,12796.795354276173,1,1000,2500,0.0,0,0,[0],8,2
singular2,5000,5000,19,0.7897867654382109,11071.07766586969,11073.720552210456,11070.287879104253,1,1000,2500,0.0,0,0,[0],10,2
regular,5000,5000,19,1.6463032543426357,14715.614396067027,14719.673212318552,14713.968092812684,1,1000,2500,0.0,0,0,[0],9,3
e-singular,5000,5000,19,1.5489062572952235,13553.108323495671,13554.46035239164,13551.559417238375,1,1000,2500,0.0,0,0,[0],10,3
singular1,5000,5000,19,0.7693674357414101,12802.10510027764,12800.241733831834,12801.335732841899,1,1000,2500,0.0,0,0,[0],10,3
singular2,5000,5000,19,0.8748943571418062,11072.447746633601,11075.84985050831,11071.572852276458,1,1000,2500,0.0,0,0,[0],10,3
regular,5000,5000,19,1.6750444509836606,14718.773550691256,14723.93180891426,14717.098506240272,1,1000,2500,0.0,0,0,[0],10,5
e-singular,5000,5000,19,1.5322689831708634,13555.39800637805,13558.718948987347,13553.865737394879,1,1000,2500,0.0,0,0,[0],10,5
singular1,5000,5000,19,0.7762396481396695,12806.641381176749,12804.500330427543,12805.86514152861,1,1000,2500,0.0,0,0,[0],10,5
singular2,5000,5000,19,0.8499817847021697,11076.104977467377,11080.10844710402,11075.254995682675,1,1000,2500,0.0,0,0,[0],10,5
regular,5000,5000,19,1.7627335604016665,14723.692269544668,14728.190405509968,14721.929535984267,1,1000,2500,0.0,0,0,[0],10,7
e-singular,5000,5000,19,1.480161597866531,13559.147435865994,13562.977545583055,13557.667274268128,1,1000,2500,0.0,0,0,[0],10,7
singular1,5000,5000,19,0.7868584826648397,12812.816532620565,12808.758927023251,12812.0296741379,1,1000,2500,0.0,0,0,[0],10,7
singular2,5000,5000,19,0.8877087074434087,11080.59574306764,11084.367043699727,11079.708034360197,1,1000,2500,0.0,0,0,[0],10,7
regular,5000,5000,19,1.6935880778101342,14726.132450922623,14732.449002105675,14724.438862844812,1,1000,2500,0.0,0,0,[0],10,9
e-singular,5000,5000,19,1.5222539425078676,13562.637099502841,13567.236142178763,13561.114845560332,1,1000,2500,0.0,0,0,[0],10,9
singular1,5000,5000,19,0.867497554815357,12820.087461267996,12813.017523618959,12819.219963713182,1,1000,2500,0.0,0,0,[0],10,9
singular2,5000,5000,19,0.8694775934191807,11084.881378207769,11088.625640295435,11084.011900614349,1,1000,2500,0.0,0,0,[0],10,9
