ctrial,cFE,cbeta,cm,cn,cchain_size,cname
18,15.6008226894615,0.434294481903252,0,10,4000,WBIC
19,15.541585608291,0.434294481903252,0,10,4000,WBIC
20,15.5746263234966,0.434294481903252,0,10,4000,WBIC
11,16.3046286900374,0.434294481903252,-1,10,6000,AFE
12,17.9683395621988,0.434294481903252,-1,10,6000,AFE
13,16.2996946477539,0.434294481903252,-1,10,6000,AFE
14,16.7775024795154,0.434294481903252,-1,10,6000,AFE
15,16.3195504378572,0.434294481903252,-1,10,6000,AFE
16,16.3045812682371,0.434294481903252,-1,10,6000,AFE
17,16.3060685895204,0.434294481903252,-1,10,6000,AFE
18,16.9225508417322,0.434294481903252,-1,10,6000,AFE
19,16.3033888586481,0.434294481903252,-1,10,6000,AFE
20,16.3047115308491,0.434294481903252,-1,10,6000,AFE
11,15.5523359856691,0.434294481903252,0,10,6000,WBIC
12,15.5826494422534,0.434294481903252,0,10,6000,WBIC
13,15.4969485881298,0.434294481903252,0,10,6000,WBIC
14,15.5939637106224,0.434294481903252,0,10,6000,WBIC
15,15.5249009762062,0.434294481903252,0,10,6000,WBIC
16,15.5841401310514,0.434294481903252,0,10,6000,WBIC
17,15.5324517383805,0.434294481903252,0,10,6000,WBIC
18,15.5929127483215,0.434294481903252,0,10,6000,WBIC
19,15.5387264349396,0.434294481903252,0,10,6000,WBIC
20,15.5751638300373,0.434294481903252,0,10,6000,WBIC
11,16.3090469539373,0.434294481903252,-1,10,10000,AFE
12,16.3011385044637,0.434294481903252,-1,10,10000,AFE
13,16.3073971660106,0.434294481903252,-1,10,10000,AFE
14,16.3050738576529,0.434294481903252,-1,10,10000,AFE
15,17.3946129338575,0.434294481903252,-1,10,10000,AFE
16,16.8329273124975,0.434294481903252,-1,10,10000,AFE
17,17.9634514626096,0.434294481903252,-1,10,10000,AFE
18,16.3601353178695,0.434294481903252,-1,10,10000,AFE
19,16.2978824087577,0.434294481903252,-1,10,10000,AFE
20,22.1139461957625,0.434294481903252,-1,10,10000,AFE
11,15.5290766665184,0.434294481903252,0,10,10000,WBIC
12,15.5626041850643,0.434294481903252,0,10,10000,WBIC
13,15.5455898252816,0.434294481903252,0,10,10000,WBIC
14,15.5071484490018,0.434294481903252,0,10,10000,WBIC
15,15.583364238851,0.434294481903252,0,10,10000,WBIC
16,15.550484612258,0.434294481903252,0,10,10000,WBIC
17,15.5738592566847,0.434294481903252,0,10,10000,WBIC
18,15.5453676416802,0.434294481903252,0,10,10000,WBIC
19,15.5686933189212,0.434294481903252,0,10,10000,WBIC
20,15.5516355969184,0.434294481903252,0,10,10000,WBIC
11,95.0178134425449,0.255622218635331,-1,50,2000,AFE
12,78.1515000746611,0.255622218635331,-1,50,2000,AFE
13,77.6827722685621,0.255622218635331,-1,50,2000,AFE
14,77.6730542855396,0.255622218635331,-1,50,2000,AFE
15,77.6713479751368,0.255622218635331,-1,50,2000,AFE
16,80.9227042303862,0.255622218635331,-1,50,2000,AFE
17,77.6622370602376,0.255622218635331,-1,50,2000,AFE
18,77.6661725634752,0.255622218635331,-1,50,2000,AFE
19,77.662275758203,0.255622218635331,-1,50,2000,AFE
20,77.6669028688909,0.255622218635331,-1,50,2000,AFE
11,76.6677593284499,0.255622218635331,0,50,2000,WBIC
12,76.4955307994879,0.255622218635331,0,50,2000,WBIC
13,76.7666824510238,0.255622218635331,0,50,2000,WBIC
14,76.5186957295449,0.255622218635331,0,50,2000,WBIC
15,76.6580094373215,0.255622218635331,0,50,2000,WBIC
16,76.6567858697018,0.255622218635331,0,50,2000,WBIC
17,76.6659735402784,0.255622218635331,0,50,2000,WBIC
18,76.7635378736253,0.255622218635331,0,50,2000,WBIC
19,76.5129093221188,0.255622218635331,0,50,2000,WBIC
20,76.7012546646159,0.255622218635331,0,50,2000,WBIC
11,77.6643723622783,0.255622218635331,-1,50,4000,AFE
12,77.6646256563024,0.255622218635331,-1,50,4000,AFE
13,77.6712755010169,0.255622218635331,-1,50,4000,AFE
14,77.6715156391004,0.255622218635331,-1,50,4000,AFE
15,81.0496231198882,0.255622218635331,-1,50,4000,AFE
16,77.6644890891999,0.255622218635331,-1,50,4000,AFE
17,79.8018339332166,0.255622218635331,-1,50,4000,AFE
18,77.6629054636509,0.255622218635331,-1,50,4000,AFE
19,77.6656915221151,0.255622218635331,-1,50,4000,AFE
20,77.6606334234119,0.255622218635331,-1,50,4000,AFE
11,76.7248835849631,0.255622218635331,0,50,4000,WBIC
12,76.5522275484808,0.255622218635331,0,50,4000,WBIC
13,76.546678839024,0.255622218635331,0,50,4000,WBIC
14,76.6223243170674,0.255622218635331,0,50,4000,WBIC
15,76.6518468554925,0.255622218635331,0,50,4000,WBIC
16,76.6286603415876,0.255622218635331,0,50,4000,WBIC
17,76.6191928505989,0.255622218635331,0,50,4000,WBIC
18,76.5793975553445,0.255622218635331,0,50,4000,WBIC
19,76.5233505423817,0.255622218635331,0,50,4000,WBIC
20,76.6884020419186,0.255622218635331,0,50,4000,WBIC
11,77.6612556127693,0.255622218635331,-1,50,6000,AFE
12,77.6650511753222,0.255622218635331,-1,50,6000,AFE
13,77.6623226498054,0.255622218635331,-1,50,6000,AFE
14,77.6624621187535,0.255622218635331,-1,50,6000,AFE
15,77.6625945045461,0.255622218635331,-1,50,6000,AFE
16,79.3187666376697,0.255622218635331,-1,50,6000,AFE
17,77.6715752167025,0.255622218635331,-1,50,6000,AFE
18,77.6676947287973,0.255622218635331,-1,50,6000,AFE
19,77.6649167729679,0.255622218635331,-1,50,6000,AFE
20,77.6624631061113,0.255622218635331,-1,50,6000,AFE
11,76.6615070904118,0.255622218635331,0,50,6000,WBIC
12,76.7151297294205,0.255622218635331,0,50,6000,WBIC
13,76.6588497413224,0.255622218635331,0,50,6000,WBIC
14,76.6817342873449,0.255622218635331,0,50,6000,WBIC
15,76.5473535280414,0.255622218635331,0,50,6000,WBIC
16,76.5883726133944,0.255622218635331,0,50,6000,WBIC
17,76.7005042621927,0.255622218635331,0,50,6000,WBIC
18,76.5469893935946,0.255622218635331,0,50,6000,WBIC
19,76.6751283984381,0.255622218635331,0,50,6000,WBIC
