dsid,n,p0,p1,w0,fisher_mat
regular,50,0.3611861907947087,0.16148515400808947,0.6475421864238169,"[ 8.66771703 -0.12638061  0.08718957 -0.12638061  3.85208758 -0.07645868
  0.08718957 -0.07645868  0.22695094]"
regular,50,0.12629823610376495,0.35143198851520435,0.1600470303953125,"[ 2.06277318e+01 -9.84904460e-02  2.19464800e+00 -9.84904460e-02
  5.38448872e+02  2.52868595e+00  2.19464800e+00  2.52868595e+00
  9.13871202e+00]"
regular,50,0.1733114138227432,0.34320708633875646,0.25196101645686,"[ 17.88396223  -5.79734896  -0.19720504  -5.79734896 136.29057436
  -2.42060221  -0.19720504  -2.42060221   2.97733149]"
regular,50,0.3620904785987925,0.14340206520365656,0.6941288403883941,"[ 8.99042837 -0.02193942  0.02673087 -0.02193942  1.80317828  0.20018506
  0.02673087  0.20018506  0.21159315]"
regular,50,0.16663107885072206,0.3429623229808743,0.21302136876632644,"[ 17.65466933  -5.24995891  -1.32191886  -5.24995891 264.39980039
   5.92414812  -1.32191886   5.92414812   4.22119276]"
regular,50,0.3505448156133388,0.16068541032764327,0.782234566935864,"[ 8.42849321e+00 -3.86859826e-02 -5.02479131e-02 -3.86859826e-02
  3.71804214e-01  6.89700352e-03 -5.02479131e-02  6.89700352e-03
  1.39047728e-01]"
regular,50,0.35242157151115566,0.15663118052729322,0.8047832106617223,"[ 8.6080347  -0.01985908 -0.07613048 -0.01985908  0.28231533  0.04358046
 -0.07613048  0.04358046  0.12130909]"
regular,50,0.16045716782560973,0.3647908368855015,0.2691227399699034,"[ 23.06137359  -0.89286484  -1.8407258   -0.89286484 103.36057537
  -0.47754118  -1.8407258   -0.47754118   2.53193062]"
regular,50,0.15072026811634165,0.35821681676592965,0.2815315105051784,"[ 2.61268459e+01 -4.45520308e-01 -8.55687078e-02 -4.45520308e-01
  1.03991029e+02  1.12900327e+00 -8.55687078e-02  1.12900327e+00
  2.32822543e+00]"
regular,50,0.3418513439119457,0.14491112971767675,0.714373500901866,"[10.69115832 -0.05963497 -0.2148862  -0.05963497  2.08333007  0.09247987
 -0.2148862   0.09247987  0.16678894]"
regular,50,0.3417662253816681,0.15067585835987404,0.7814320730416274,"[ 6.95159906 -0.01896835 -0.18069418 -0.01896835  0.40857828 -0.02601073
 -0.18069418 -0.02601073  0.15346003]"
regular,50,0.34327986343536376,0.14751181830230764,0.7738146518995557,"[ 7.44325345 -0.04486825  0.16441716 -0.04486825  0.52410021  0.01682996
  0.16441716  0.01682996  0.14442012]"
